"OpCode","Family","species","MaxN","depth","temperature","sea","n_measure","min_FL","mean_FL","max_FL","sd_FL","se_FL","MoE_FL","ci_low","ci_high"
"isrwest130721F","Mullidae","Parupeneus cyclostomus",1,50.6,24,"red",1,163.69,163.69,163.69,NA,NA,NA,NA,NA
"isrwest130721F","Mullidae","Parupeneus forsskali",9,50.6,24,"red",6,107.13,145.98,205.5,35.18,14.36,28.15,117.83,174.12
"isrwest130721F","Mullidae","Parupeneus macronemus",1,50.6,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721F","Pomacanthidae","Apolemichthys xanthotis",3,50.6,24,"red",3,112.81,129.97,138.56,14.86,8.58,16.81,113.15,146.78
"isrwest130721F","Pomacanthidae","Genicanthus caudovittatus",4,50.6,24,"red",2,137.89,169.73,201.58,45.04,31.85,62.42,107.32,232.15
"isrwest130721F","Pomacentridae","Chromis dimidiata",2,50.6,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721F","Pomacentridae","Pomacentrus trichrourus",6,50.6,24,"red",2,26.66,29.01,31.35,3.32,2.34,4.6,24.41,33.6
"isrwest130721F","Scaridae","Chlorurus genazonatus",1,50.6,24,"red",1,325.37,325.37,325.37,NA,NA,NA,NA,NA
"isrwest130721F","Serranidae","Cephalopholis argus",1,50.6,24,"red",1,211.23,211.23,211.23,NA,NA,NA,NA,NA
"isrwest130721F","Serranidae","Cephalopholis hemistiktos",5,50.6,24,"red",3,105.25,116.58,133.54,14.96,8.64,16.93,99.65,133.51
"isrwest130721F","Serranidae","Epinephelus fasciatus",2,50.6,24,"red",1,212.44,212.44,212.44,NA,NA,NA,NA,NA
"isrwest130721F","Serranidae","Variola louti",3,50.6,24,"red",3,353.5,482.16,548.66,111.45,64.34,126.11,356.05,608.27
"isrwest130721F","Synodontidae","Saurida gracilis",1,50.6,24,"red",1,70.17,70.17,70.17,NA,NA,NA,NA,NA
"isrwest130721G","Balistidae","Balistapus undulatus",1,36,25,"red",1,287.27,287.27,287.27,NA,NA,NA,NA,NA
"isrwest130721G","Balistidae","Odonus niger",52,36,25,"red",18,256.23,303.74,357.08,26.02,6.13,12.02,291.72,315.76
"isrwest130721G","Balistidae","Sufflamen albicaudatum",1,36,25,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721G","Caesionidae","Caesio suevica",2,36,25,"red",2,221.16,235.91,250.66,20.85,14.75,28.9,207.01,264.81
"isrwest130721G","Ephippidae","Platax orbicularis",1,36,25,"red",1,417.9,417.9,417.9,NA,NA,NA,NA,NA
"isrwest130721G","Labridae","Cheilinus undulatus",1,36,25,"red",1,697.33,697.33,697.33,NA,NA,NA,NA,NA
"isrwest130721G","Labridae","Coris aygula",1,36,25,"red",1,728.45,728.45,728.45,NA,NA,NA,NA,NA
"isrwest130721G","Labridae","Paracheilinus octotaenia",10,36,25,"red",1,80.6,80.6,80.6,NA,NA,NA,NA,NA
"isrwest130721G","Lethrinidae","Lethrinus mahsena",1,36,25,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721G","Mullidae","Parupeneus macronemus",4,36,25,"red",2,108.81,125.06,141.31,22.98,16.25,31.85,93.22,156.91
"isrwest130721G","Ostraciidae","Tetrosomus gibbosus",1,36,25,"red",1,258.4,258.4,258.4,NA,NA,NA,NA,NA
"isrwest130721G","Pomacentridae","Pomacentrus trichrourus",6,36,25,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721G","Pseudochromidae","Pseudochromis pesi",1,36,25,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721G","Serranidae","Cephalopholis argus",1,36,25,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721G","Serranidae","Cephalopholis hemistiktos",2,36,25,"red",1,148.88,148.88,148.88,NA,NA,NA,NA,NA
"isrwest130721G","Serranidae","Variola louti",1,36,25,"red",1,555.33,555.33,555.33,NA,NA,NA,NA,NA
"isrwest130721H","Acanthuridae","Acanthurus nigrofuscus",2,10.5,26,"red",1,120.24,120.24,120.24,NA,NA,NA,NA,NA
"isrwest130721H","Balistidae","Balistapus undulatus",2,10.5,26,"red",1,231.54,231.54,231.54,NA,NA,NA,NA,NA
"isrwest130721H","Balistidae","Odonus niger",5,10.5,26,"red",5,292.54,318.8,340.78,18.35,8.21,16.08,302.72,334.89
"isrwest130721H","Balistidae","Pseudobalistes fuscus",1,10.5,26,"red",1,464.83,464.83,464.83,NA,NA,NA,NA,NA
"isrwest130721H","Balistidae","Rhinecanthus assasi",2,10.5,26,"red",2,217.41,219.48,221.56,2.93,2.07,4.06,215.42,223.55
"isrwest130721H","Balistidae","Sufflamen albicaudatum",2,10.5,26,"red",2,151.74,160.47,169.2,12.35,8.73,17.12,143.36,177.59
"isrwest130721H","Chaetodontidae","Chaetodon austriacus",2,10.5,26,"red",2,98.74,101.93,105.13,4.52,3.19,6.26,95.67,108.19
"isrwest130721H","Chaetodontidae","Chaetodon fasciatus",2,10.5,26,"red",2,139.34,158.94,178.55,27.73,19.61,38.43,120.51,197.37
"isrwest130721H","Chaetodontidae","Chaetodon melannotus",1,10.5,26,"red",1,154.41,154.41,154.41,NA,NA,NA,NA,NA
"isrwest130721H","Chaetodontidae","Chaetodon paucifasciatus",2,10.5,26,"red",2,96.21,99.62,103.03,4.83,3.41,6.69,92.93,106.31
"isrwest130721H","Labridae","Bodianus anthioides",3,10.5,26,"red",1,167.88,167.88,167.88,NA,NA,NA,NA,NA
"isrwest130721H","Labridae","Cheilinus abudjubbe",1,10.5,26,"red",1,287.68,287.68,287.68,NA,NA,NA,NA,NA
"isrwest130721H","Labridae","Cheilinus lunulatus",1,10.5,26,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721H","Labridae","Coris aygula",1,10.5,26,"red",1,532.27,532.27,532.27,NA,NA,NA,NA,NA
"isrwest130721H","Labridae","Coris caudimacula",2,10.5,26,"red",2,132.61,142.23,151.85,13.6,9.62,18.85,123.38,161.08
"isrwest130721H","Labridae","Gomphosus caeruleus",1,10.5,26,"red",1,145.9,145.9,145.9,NA,NA,NA,NA,NA
"isrwest130721H","Labridae","Labroides dimidiatus",2,10.5,26,"red",2,90.33,92.4,94.47,2.93,2.07,4.06,88.34,96.45
"isrwest130721H","Labridae","Paracheilinus octotaenia",15,10.5,26,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721H","Labridae","Pseudocheilinus hexataenia",1,10.5,26,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721H","Labridae","Thalassoma rueppellii",1,10.5,26,"red",1,196.02,196.02,196.02,NA,NA,NA,NA,NA
"isrwest130721H","Lethrinidae","Lethrinus borbonicus",4,10.5,26,"red",4,274.91,284.43,289.38,6.8,3.4,6.67,277.76,291.09
"isrwest130721H","Lethrinidae","Lethrinus mahsena",2,10.5,26,"red",1,518.98,518.98,518.98,NA,NA,NA,NA,NA
"isrwest130721H","Lethrinidae","Lethrinus nebulosus",1,10.5,26,"red",1,444.52,444.52,444.52,NA,NA,NA,NA,NA
"isrwest130721H","Mullidae","Parupeneus cyclostomus",3,10.5,26,"red",3,348.89,380.9,419.82,35.97,20.77,40.7,340.2,421.6
"isrwest130721H","Mullidae","Parupeneus forsskali",5,10.5,26,"red",4,75.24,118.33,170.79,41.14,20.57,40.32,78.01,158.65
"isrwest130721H","Mullidae","Parupeneus macronemus",8,10.5,26,"red",8,106.66,160.51,234.26,44.92,15.88,31.13,129.38,191.64
"isrwest130721H","Muraenidae","Gymnothorax griseus",1,10.5,26,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721H","Pinguipedidae","Parapercis hexophtalma",2,10.5,26,"red",1,207.17,207.17,207.17,NA,NA,NA,NA,NA
"isrwest130721H","Pomacentridae","Dascyllus marginatus",9,10.5,26,"red",3,19.78,28.67,45.93,14.95,8.63,16.92,11.75,45.58
"isrwest130721H","Pomacentridae","Pomacentrus trichrourus",4,10.5,26,"red",1,56.02,56.02,56.02,NA,NA,NA,NA,NA
"isrwest130721H","Pseudochromidae","Pseudochromis springeri",1,10.5,26,"red",1,39.18,39.18,39.18,NA,NA,NA,NA,NA
"isrwest130721H","Scaridae","Cetoscarus bicolor",1,10.5,26,"red",1,513.22,513.22,513.22,NA,NA,NA,NA,NA
"isrwest130721H","Scaridae","Chlorurus gibbus",1,10.5,26,"red",1,568.39,568.39,568.39,NA,NA,NA,NA,NA
"isrwest130721H","Scaridae","Hipposcarus harid",1,10.5,26,"red",1,431.25,431.25,431.25,NA,NA,NA,NA,NA
"isrwest130721H","Scaridae","Scarus ferrugineus",5,10.5,26,"red",5,247.54,335.14,433.85,73.31,32.78,64.26,270.88,399.4
"isrwest130721H","Scaridae","Scarus fuscopurpureus",2,10.5,26,"red",2,214.11,224.5,234.88,14.69,10.39,20.36,204.13,244.86
"isrwest130721H","Serranidae","Cephalopholis miniata",2,10.5,26,"red",1,313.52,313.52,313.52,NA,NA,NA,NA,NA
"isrwest130721H","Serranidae","Epinephelus fasciatus",2,10.5,26,"red",1,232.7,232.7,232.7,NA,NA,NA,NA,NA
"isrwest130721H","Serranidae","Pseudanthias squamipinnis",3,10.5,26,"red",3,21.99,26.8,30.31,4.31,2.49,4.88,21.93,31.68
"isrwest130721H","Serranidae","Variola louti",1,10.5,26,"red",1,469.76,469.76,469.76,NA,NA,NA,NA,NA
"isrwest130721H","Siganidae","Siganus argenteus",1,10.5,26,"red",1,274.84,274.84,274.84,NA,NA,NA,NA,NA
"isrwest130721I","Acanthuridae","Acanthurus nigrofuscus",1,21.4,25,"red",1,115,115,115,NA,NA,NA,NA,NA
"isrwest130721I","Balistidae","Balistapus undulatus",1,21.4,25,"red",1,237.27,237.27,237.27,NA,NA,NA,NA,NA
"isrwest130721I","Balistidae","Pseudobalistes fuscus",1,21.4,25,"red",1,346.24,346.24,346.24,NA,NA,NA,NA,NA
"isrwest130721I","Blenniidae","Plagiotremus tapeinosoma",2,21.4,25,"red",2,47.08,51.42,55.76,6.14,4.34,8.51,42.91,59.93
"isrwest130721I","Chaetodontidae","Chaetodon auriga",2,21.4,25,"red",2,160.6,169.64,178.67,12.78,9.04,17.71,151.93,187.35
"isrwest130721I","Chaetodontidae","Chaetodon austriacus",2,21.4,25,"red",1,116.9,116.9,116.9,NA,NA,NA,NA,NA
"isrwest130721I","Chaetodontidae","Chaetodon fasciatus",1,21.4,25,"red",1,152.3,152.3,152.3,NA,NA,NA,NA,NA
"isrwest130721I","Chaetodontidae","Chaetodon paucifasciatus",2,21.4,25,"red",2,99.96,104,108.04,5.71,4.04,7.92,96.08,111.92
"isrwest130721I","Labridae","Anampses twistii",1,21.4,25,"red",1,84.08,84.08,84.08,NA,NA,NA,NA,NA
"isrwest130721I","Labridae","Bodianus anthioides",4,21.4,25,"red",3,47.3,81.74,140.55,51.18,29.55,57.92,23.82,139.66
"isrwest130721I","Labridae","Cheilinus abudjubbe",1,21.4,25,"red",1,300.47,300.47,300.47,NA,NA,NA,NA,NA
"isrwest130721I","Labridae","Oxycheilinus mentalis",1,21.4,25,"red",1,86.13,86.13,86.13,NA,NA,NA,NA,NA
"isrwest130721I","Labridae","Paracheilinus octotaenia",75,21.4,25,"red",10,41.84,72.24,130.13,29.53,9.34,18.3,53.94,90.54
"isrwest130721I","Labridae","Stethojulis albovittata",1,21.4,25,"red",1,62.91,62.91,62.91,NA,NA,NA,NA,NA
"isrwest130721I","Labridae","Thalassoma lunare",2,21.4,25,"red",2,101.69,116.8,131.9,21.36,15.1,29.61,87.19,146.41
"isrwest130721I","Lethrinidae","Lethrinus mahsena",1,21.4,25,"red",1,487.88,487.88,487.88,NA,NA,NA,NA,NA
"isrwest130721I","Monacanthidae","Pervagor randalli",1,21.4,25,"red",1,64.1,64.1,64.1,NA,NA,NA,NA,NA
"isrwest130721I","Mullidae","Parupeneus forsskali",1,21.4,25,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721I","Mullidae","Parupeneus macronemus",2,21.4,25,"red",2,68.49,111.67,154.86,61.07,43.18,84.63,27.04,196.31
"isrwest130721I","Muraenidae","Gymnothorax nudivomer",1,21.4,25,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721I","Muraenidae","Gymnothorax undulatus",1,21.4,25,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721I","Pomacentridae","Pomacentrus trichrourus",7,21.4,25,"red",5,35.74,48.32,57.66,8.36,3.74,7.33,40.99,55.64
"isrwest130721I","Scaridae","Scarus ferrugineus",1,21.4,25,"red",1,297.06,297.06,297.06,NA,NA,NA,NA,NA
"isrwest130721I","Scaridae","Scarus fuscopurpureus",1,21.4,25,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest130721I","Serranidae","Cephalopholis hemistiktos",3,21.4,25,"red",2,119.19,131.33,143.47,17.17,12.14,23.8,107.53,155.13
"isrwest130721I","Serranidae","Pseudanthias squamipinnis",19,21.4,25,"red",13,54.88,69.34,105.68,16.45,4.56,8.94,60.39,78.28
"isrwest130721I","Serranidae","Variola louti",2,21.4,25,"red",2,420.22,476.95,533.68,80.23,56.73,111.19,365.76,588.13
"isrwest140520A","Acanthuridae","Ctenochaetus striatus",2,10.7,22,"red",2,160.52,168.36,176.2,11.09,7.84,15.37,153,183.73
"isrwest140520A","Acanthuridae","Zebrasoma xanthurum",3,10.7,22,"red",3,149.22,155.35,162.49,6.69,3.86,7.57,147.78,162.93
"isrwest140520A","Balistidae","Odonus niger",2,10.7,22,"red",2,258.51,276.33,294.16,25.21,17.83,34.94,241.39,311.27
"isrwest140520A","Balistidae","Sufflamen albicaudatum",2,10.7,22,"red",2,124.62,131.92,139.23,10.33,7.3,14.32,117.61,146.24
"isrwest140520A","Caesionidae","Caesio suevica",1,10.7,22,"red",1,192.31,192.31,192.31,NA,NA,NA,NA,NA
"isrwest140520A","Chaetodontidae","Chaetodon fasciatus",2,10.7,22,"red",2,149.36,151.34,153.33,2.81,1.99,3.89,147.45,155.23
"isrwest140520A","Chaetodontidae","Chaetodon melannotus",2,10.7,22,"red",2,138.32,139.51,140.7,1.68,1.19,2.33,137.18,141.84
"isrwest140520A","Dasyatidae","Himantura uarnak",2,10.7,22,"red",1,1969,1969,1969,NA,NA,NA,NA,NA
"isrwest140520A","Fistulariidae","Fistularia commersonii",1,10.7,22,"red",1,558.67,558.67,558.67,NA,NA,NA,NA,NA
"isrwest140520A","Labridae","Bodianus anthioides",5,10.7,22,"red",5,114.54,139.23,160.4,17.29,7.73,15.16,124.08,154.39
"isrwest140520A","Labridae","Cheilinus abudjubbe",1,10.7,22,"red",1,249.95,249.95,249.95,NA,NA,NA,NA,NA
"isrwest140520A","Labridae","Thalassoma rueppellii",1,10.7,22,"red",1,145.62,145.62,145.62,NA,NA,NA,NA,NA
"isrwest140520A","Lethrinidae","Lethrinus borbonicus",1,10.7,22,"red",1,251.17,251.17,251.17,NA,NA,NA,NA,NA
"isrwest140520A","Lethrinidae","Lethrinus mahsena",1,10.7,22,"red",1,360.75,360.75,360.75,NA,NA,NA,NA,NA
"isrwest140520A","Lethrinidae","Lethrinus nebulosus",4,10.7,22,"red",4,428.89,513.97,586.81,65.52,32.76,64.21,449.75,578.18
"isrwest140520A","Mullidae","Parupeneus cyclostomus",1,10.7,22,"red",1,308.9,308.9,308.9,NA,NA,NA,NA,NA
"isrwest140520A","Mullidae","Parupeneus forsskali",5,10.7,22,"red",4,100.54,148.28,206.15,46.47,23.23,45.54,102.74,193.82
"isrwest140520A","Mullidae","Parupeneus macronemus",2,10.7,22,"red",2,117.92,119.66,121.4,2.46,1.74,3.41,116.25,123.07
"isrwest140520A","Muraenidae","Gymnothorax griseus",1,10.7,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest140520A","Ostraciidae","Ostracion cyanurus",1,10.7,22,"red",1,120.37,120.37,120.37,NA,NA,NA,NA,NA
"isrwest140520A","Scaridae","Cetoscarus bicolor",1,10.7,22,"red",1,455.7,455.7,455.7,NA,NA,NA,NA,NA
"isrwest140520A","Scaridae","Chlorurus sordidus",2,10.7,22,"red",2,194.32,196.87,199.41,3.6,2.54,4.99,191.88,201.85
"isrwest140520A","Scaridae","Scarus niger",2,10.7,22,"red",2,248.47,250.02,251.56,2.18,1.54,3.03,246.99,253.04
"isrwest140520A","Serranidae","Cephalopholis argus",1,10.7,22,"red",1,345.36,345.36,345.36,NA,NA,NA,NA,NA
"isrwest140520A","Serranidae","Epinephelus fasciatus",4,10.7,22,"red",4,182.32,217.55,245.53,28.82,14.41,28.24,189.31,245.79
"isrwest140520A","Serranidae","Variola louti",3,10.7,22,"red",3,362.95,403.74,465.11,54.1,31.23,61.22,342.52,464.96
"isrwest140520A","Siganidae","Siganus argenteus",5,10.7,22,"red",5,221.96,261.43,322.34,43.82,19.59,38.41,223.02,299.83
"isrwest140520B","Acanthuridae","Naso unicornis",1,26.8,22,"red",1,421.13,421.13,421.13,NA,NA,NA,NA,NA
"isrwest140520B","Acanthuridae","Zebrasoma xanthurum",1,26.8,22,"red",1,132.64,132.64,132.64,NA,NA,NA,NA,NA
"isrwest140520B","Balistidae","Balistapus undulatus",1,26.8,22,"red",1,180.85,180.85,180.85,NA,NA,NA,NA,NA
"isrwest140520B","Balistidae","Odonus niger",1,26.8,22,"red",1,203.42,203.42,203.42,NA,NA,NA,NA,NA
"isrwest140520B","Chaetodontidae","Chaetodon auriga",1,26.8,22,"red",1,141.08,141.08,141.08,NA,NA,NA,NA,NA
"isrwest140520B","Chaetodontidae","Chaetodon fasciatus",1,26.8,22,"red",1,165.81,165.81,165.81,NA,NA,NA,NA,NA
"isrwest140520B","Chaetodontidae","Chaetodon paucifasciatus",2,26.8,22,"red",2,90.43,91.04,91.64,0.85,0.6,1.18,89.86,92.22
"isrwest140520B","Labridae","Bodianus anthioides",2,26.8,22,"red",2,130.51,138.64,146.77,11.5,8.13,15.93,122.7,154.57
"isrwest140520B","Labridae","Cheilinus abudjubbe",1,26.8,22,"red",1,197.37,197.37,197.37,NA,NA,NA,NA,NA
"isrwest140520B","Labridae","Cheilinus lunulatus",1,26.8,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest140520B","Labridae","Paracheilinus octotaenia",117,26.8,22,"red",39,31.84,53.11,74.93,9.34,1.5,2.93,50.18,56.05
"isrwest140520B","Lethrinidae","Lethrinus mahsena",1,26.8,22,"red",1,415.34,415.34,415.34,NA,NA,NA,NA,NA
"isrwest140520B","Mullidae","Parupeneus cyclostomus",3,26.8,22,"red",3,214.37,234.9,250.33,18.51,10.69,20.95,213.95,255.85
"isrwest140520B","Mullidae","Parupeneus macronemus",3,26.8,22,"red",3,80.48,113.96,159.19,40.65,23.47,46,67.96,159.96
"isrwest140520B","Ostraciidae","Tetrosomus gibbosus",1,26.8,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest140520B","Pomacanthidae","Genicanthus caudovittatus",1,26.8,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest140520B","Pomacanthidae","Pomacanthus maculosus",1,26.8,22,"red",1,286.6,286.6,286.6,NA,NA,NA,NA,NA
"isrwest140520B","Pomacentridae","Dascyllus marginatus",1,26.8,22,"red",1,15.47,15.47,15.47,NA,NA,NA,NA,NA
"isrwest140520B","Pomacentridae","Pomacentrus trichrourus",6,26.8,22,"red",5,34.74,42.39,50.83,6.95,3.11,6.1,36.29,48.48
"isrwest140520B","Pseudochromidae","Pseudochromis fridmani",1,26.8,22,"red",1,29.3,29.3,29.3,NA,NA,NA,NA,NA
"isrwest140520B","Scaridae","Chlorurus sordidus",2,26.8,22,"red",2,209.82,226.44,243.05,23.5,16.62,32.57,193.86,259.01
"isrwest140520B","Scaridae","Scarus ferrugineus",1,26.8,22,"red",1,259.1,259.1,259.1,NA,NA,NA,NA,NA
"isrwest140520B","Scaridae","Scarus niger",1,26.8,22,"red",1,303.74,303.74,303.74,NA,NA,NA,NA,NA
"isrwest140520B","Scorpaenidae","Pterois miles",1,26.8,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest140520B","Serranidae","Cephalopholis argus",2,26.8,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest140520B","Serranidae","Epinephelus fasciatus",1,26.8,22,"red",1,206.63,206.63,206.63,NA,NA,NA,NA,NA
"isrwest140520C","Balistidae","Sufflamen albicaudatum",1,53.8,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest140520C","Callionymidae","Callionymus filamentosus",1,53.8,22,"red",1,121.44,121.44,121.44,NA,NA,NA,NA,NA
"isrwest140520C","Gobiidae","Amblyeleotris triguttata",1,53.8,22,"red",1,79.64,79.64,79.64,NA,NA,NA,NA,NA
"isrwest140520C","Labridae","Oxycheilinus mentalis",1,53.8,22,"red",1,60.5,60.5,60.5,NA,NA,NA,NA,NA
"isrwest140520C","Malacanthidae","Malacanthus brevirostris",1,53.8,22,"red",1,283.09,283.09,283.09,NA,NA,NA,NA,NA
"isrwest140520C","Mullidae","Parupeneus forsskali",5,53.8,22,"red",3,95.29,107.4,116.01,10.8,6.23,12.22,95.18,119.62
"isrwest140520C","Mullidae","Parupeneus heptacanthus",20,53.8,22,"red",15,89.2,126.61,173.52,23.58,6.09,11.93,114.68,138.54
"isrwest140520C","Pomacentridae","Pomacentrus trichrourus",1,53.8,22,"red",1,36.98,36.98,36.98,NA,NA,NA,NA,NA
"isrwest140520C","Pseudochromidae","Pseudochromis pesi",1,53.8,22,"red",1,73.54,73.54,73.54,NA,NA,NA,NA,NA
"isrwest140520C","Scaridae","Scarus ferrugineus",1,53.8,22,"red",1,383.61,383.61,383.61,NA,NA,NA,NA,NA
"isrwest140520C","Serranidae","Variola louti",1,53.8,22,"red",1,389.55,389.55,389.55,NA,NA,NA,NA,NA
"isrwest140520D","Labridae","Choerodon robustus",1,68.9,22,"red",1,294.53,294.53,294.53,NA,NA,NA,NA,NA
"isrwest140520D","Lethrinidae","Gymnocranius grandoculis",1,68.9,22,"red",1,356.6,356.6,356.6,NA,NA,NA,NA,NA
"isrwest140520D","Lethrinidae","Lethrinus nebulosus",1,68.9,22,"red",1,399.46,399.46,399.46,NA,NA,NA,NA,NA
"isrwest140520D","Nemipteridae","Nemipterus zysron",1,68.9,22,"red",1,209.84,209.84,209.84,NA,NA,NA,NA,NA
"isrwest140520D","Ostraciidae","Tetrosomus gibbosus",2,68.9,22,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest140520E","Labridae","Choerodon robustus",2,83,21,"red",2,260.12,286.11,312.1,36.75,25.99,50.94,235.17,337.04
"isrwest140520E","Lethrinidae","Gymnocranius grandoculis",1,83,21,"red",1,373.86,373.86,373.86,NA,NA,NA,NA,NA
"isrwest140520E","Monacanthidae","Thamnaconus erythraeensis",1,83,21,"red",1,202.96,202.96,202.96,NA,NA,NA,NA,NA
"isrwest140520E","Mullidae","Parupeneus heptacanthus",1,83,21,"red",1,334.96,334.96,334.96,NA,NA,NA,NA,NA
"isrwest140520E","Nemipteridae","Nemipterus zysron",3,83,21,"red",3,161.06,185.58,217.57,28.98,16.73,32.8,152.79,218.38
"isrwest140520E","Ostraciidae","Tetrosomus gibbosus",2,83,21,"red",2,189.44,239.68,289.92,71.05,50.24,98.47,141.21,338.14
"isrwest140520F","Labridae","Choerodon robustus",2,105,20,"red",2,204.08,208.71,213.33,6.54,4.62,9.06,199.65,217.76
"isrwest140520F","Monacanthidae","Thamnaconus erythraeensis",2,105,20,"red",2,180.73,186.65,192.57,8.37,5.92,11.6,175.05,198.25
"isrwest140520F","Ostraciidae","Tetrosomus gibbosus",2,105,20,"red",1,181.13,181.13,181.13,NA,NA,NA,NA,NA
"isrwest140520F","Pomacanthidae","Apolemichthys xanthotis",1,105,20,"red",1,196.91,196.91,196.91,NA,NA,NA,NA,NA
"isrwest140520F","Serranidae","Epinephelus areolatus",1,105,20,"red",1,262.83,262.83,262.83,NA,NA,NA,NA,NA
"isrwest140520F","Serranidae","Epinephelus fasciatus",2,105,20,"red",2,135.72,159.87,184.01,34.15,24.14,47.32,112.54,207.19
"isrwest141021A","Acanthuridae","Naso unicornis",1,10.3,24,"red",1,465.33,465.33,465.33,NA,NA,NA,NA,NA
"isrwest141021A","Balistidae","Balistapus undulatus",1,10.3,24,"red",1,259,259,259,NA,NA,NA,NA,NA
"isrwest141021A","Balistidae","Rhinecanthus assasi",1,10.3,24,"red",1,223.67,223.67,223.67,NA,NA,NA,NA,NA
"isrwest141021A","Balistidae","Sufflamen albicaudatum",1,10.3,24,"red",1,160.91,160.91,160.91,NA,NA,NA,NA,NA
"isrwest141021A","Caesionidae","Caesio suevica",2,10.3,24,"red",2,229.99,236.14,242.3,8.71,6.16,12.07,224.08,248.21
"isrwest141021A","Gobiidae","Amblyeleotris steinitzi",1,10.3,24,"red",1,68.34,68.34,68.34,NA,NA,NA,NA,NA
"isrwest141021A","Labridae","Cheilinus lunulatus",1,10.3,24,"red",1,459.72,459.72,459.72,NA,NA,NA,NA,NA
"isrwest141021A","Lethrinidae","Lethrinus mahsena",2,10.3,24,"red",2,439.97,450.93,461.89,15.5,10.96,21.48,429.45,472.41
"isrwest141021A","Lethrinidae","Lethrinus nebulosus",1,10.3,24,"red",1,561.73,561.73,561.73,NA,NA,NA,NA,NA
"isrwest141021A","Muraenidae","Gymnothorax griseus",1,10.3,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest141021A","Muraenidae","Gymnothorax nudivomer",1,10.3,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest141021A","Pomacentridae","Chromis viridis",30,10.3,24,"red",7,35.13,45.8,73.43,12.83,4.85,9.5,36.3,55.31
"isrwest141021A","Pomacentridae","Dascyllus marginatus",3,10.3,24,"red",0,NA,NA,NA,NA,NA,NA,NA,NA
"isrwest141021A","Pseudochromidae","Pseudochromis olivaceus",2,10.3,24,"red",1,64.74,64.74,64.74,NA,NA,NA,NA,NA
"isrwest141021A","Scaridae","Hipposcarus harid",3,10.3,24,"red",3,342.58,367.08,393.05,25.27,14.59,28.59,338.48,395.67
"isrwest141021A","Scaridae","Scarus ferrugineus",1,10.3,24,"red",1,352.82,352.82,352.82,NA,NA,NA,NA,NA
"isrwest141021A","Serranidae","Plectropomus pessuliferus",1,10.3,24,"red",1,670,670,670,NA,NA,NA,NA,NA
"isrwest141021A","Serranidae","Variola louti",1,10.3,24,"red",1,404.58,404.58,404.58,NA,NA,NA,NA,NA
"isrwest141021A","Siganidae","Siganus argenteus",2,10.3,24,"red",2,334.29,364.84,395.39,43.2,30.55,59.87,304.97,424.71
"isrwest141021B","Acanthuridae","Ctenochaetus striatus",8,32.8,24,"red",5,123.23,146.08,181.47,25.3,11.32,22.18,123.9,168.26
"isrwest141021B","Acanthuridae","Zebrasoma xanthurum",2,32.8,24,"red",2,131.99,152.51,173.03,29.01,20.52,40.21,112.3,192.72
"isrwest141021B","Balistidae","Balistapus undulatus",1,32.8,24,"red",1,252.07,252.07,252.07,NA,NA,NA,NA,NA
"isrwest141021B","Balistidae","Odonus niger",10,32.8,24,"red",7,254.79,295.78,332.06,32.3,12.21,23.93,271.85,319.7
"isrwest141021B","Caesionidae","Caesio lunaris",4,32.8,24,"red",4,173.08,195.33,245.7,33.81,16.9,33.13,162.2,228.46
"isrwest141021B","Caesionidae","Caesio striata",17,32.8,24,"red",17,123.89,145.55,165.25,9.74,2.36,4.63,140.92,150.19
"isrwest141021B","Chaetodontidae","Chaetodon austriacus",2,32.8,24,"red",2,120.31,122.41,124.51,2.97,2.1,4.12,118.29,126.53
